Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost Per Unit,Profit Margin,Order Month,Order Day,Order Year
4107,US-2016-148334,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Houston,Texas,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312,2,0.8,-6.8992,5.605600000000001,-160.0,August,Monday,2016
4108,CA-2015-105599,Premium First Class,MC-17275,Marc Crier,Consumer,New York City,New York,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96,2,0.0,0.2792,6.840400000000001,2.0,September,Monday,2015
4109,CA-2015-105599,Premium First Class,MC-17275,Marc Crier,Consumer,New York City,New York,East,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,27.414,3,0.4,-14.1639,13.8593,-51.66666666666666,September,Monday,2015
4110,CA-2015-153717,Standard Class,DL-13495,Dionis Lloyd,Corporate,Detroit,Michigan,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0.0,19.9746,27.002700000000004,26.999999999999996,December,Friday,2015
4111,CA-2015-153717,Standard Class,DL-13495,Dionis Lloyd,Corporate,Detroit,Michigan,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,1,0.0,20.9274,140.05259999999998,13.0,December,Friday,2015
4112,CA-2015-153717,Standard Class,DL-13495,Dionis Lloyd,Corporate,Detroit,Michigan,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,3,0.0,8.4966,2.9477999999999995,49.00000000000001,December,Friday,2015
4113,CA-2015-153717,Standard Class,DL-13495,Dionis Lloyd,Corporate,Detroit,Michigan,Central,OFF-AR-10002375,Office Supplies,Art,Newell 351,3.28,1,0.0,0.9512,2.3287999999999998,29.000000000000004,December,Friday,2015
4114,CA-2015-116687,Standard Class,NC-18625,Noah Childs,Corporate,Houston,Texas,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,8.856,3,0.2,2.9889,1.9557,33.75,May,Saturday,2015
4115,CA-2015-116687,Standard Class,NC-18625,Noah Childs,Corporate,Houston,Texas,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,158.376,3,0.2,13.8579,48.1727,8.75,May,Saturday,2015
4116,CA-2016-163573,First Class,AC-10450,Amy Cox,Consumer,Seattle,Washington,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,0.2,381.2375,167.74450000000002,31.25,November,Thursday,2016
4117,CA-2015-153416,Standard Class,TS-21340,Toby Swindell,Consumer,Los Angeles,California,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.168,2,0.2,0.99,1.089,31.25,November,Tuesday,2015
4118,CA-2015-153416,Standard Class,TS-21340,Toby Swindell,Consumer,Los Angeles,California,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3,0.0,9.3312,3.3696,48.00000000000001,November,Tuesday,2015
4119,CA-2015-153416,Standard Class,TS-21340,Toby Swindell,Consumer,Los Angeles,California,West,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86,7,0.0,54.5832,57.18240000000001,12.0,November,Tuesday,2015
4120,CA-2015-153416,Standard Class,TS-21340,Toby Swindell,Consumer,Los Angeles,California,West,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,91.392,8,0.2,29.7024,7.7112,32.5,November,Tuesday,2015
4121,CA-2017-117394,Standard Class,MM-17920,Michael Moore,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,0.2,-1.428,5.117,-7.5,September,Monday,2017
4122,CA-2017-133823,Premium First Class,LP-17080,Liz Pelletier,Consumer,Seattle,Washington,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",37.44,6,0.0,16.848,3.432,45.0,May,Thursday,2017
4123,CA-2017-133823,Premium First Class,LP-17080,Liz Pelletier,Consumer,Seattle,Washington,West,OFF-LA-10004545,Office Supplies,Labels,Avery 50,37.59,3,0.0,17.6673,6.640900000000001,47.0,May,Thursday,2017
4124,CA-2017-133823,Premium First Class,LP-17080,Liz Pelletier,Consumer,Seattle,Washington,West,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",26.032,2,0.2,9.4366,8.297699999999999,36.25,May,Thursday,2017
4125,CA-2014-127523,Standard Class,BG-11695,Brooke Gillingham,Corporate,Watertown,New York,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.91,3,0.0,9.6957,8.738099999999998,27.0,May,Sunday,2014
4126,CA-2017-123239,Second Class,MG-18145,Mike Gockenbach,Consumer,Jacksonville,Florida,South,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.032,3,0.2,-2.2758,31.1026,-2.5,July,Thursday,2017
4127,CA-2017-156769,First Class,GZ-14470,Gary Zandusky,Consumer,Arlington,Virginia,South,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,54.66,6,0.0,18.0378,6.103699999999999,33.0,May,Saturday,2017
4128,CA-2014-127299,Standard Class,JL-15835,John Lee,Consumer,Charlotte,North Carolina,South,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,67.344,6,0.2,7.5762,9.9613,11.250000000000002,September,Friday,2014
4129,CA-2014-127299,Standard Class,JL-15835,John Lee,Consumer,Charlotte,North Carolina,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.985,3,0.5,-944.9946,1189.9932000000001,-36.0,September,Friday,2014
4130,CA-2015-121272,Standard Class,DO-13435,Denny Ordway,Consumer,Seattle,Washington,West,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,4,0.0,21.2512,13.007200000000001,28.999999999999996,March,Sunday,2015
4131,CA-2014-115336,Standard Class,AB-10600,Ann Blume,Corporate,Chicago,Illinois,Central,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",14.48,5,0.8,-23.892,7.6744,-165.0,November,Tuesday,2014
4132,CA-2015-111703,Standard Class,KB-16315,Karl Braun,Consumer,Hollywood,Florida,South,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,11.952,3,0.2,4.0338,2.6393999999999997,33.75,July,Thursday,2015
4133,CA-2015-111703,Standard Class,KB-16315,Karl Braun,Consumer,Hollywood,Florida,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,15.552,3,0.2,5.6376,3.3048,36.25,July,Thursday,2015
4134,CA-2014-128839,Standard Class,TT-21070,Ted Trevino,Consumer,Chesapeake,Virginia,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,45.0,9,0.0,21.6,2.5999999999999996,48.00000000000001,September,Monday,2014
4135,CA-2014-128839,Standard Class,TT-21070,Ted Trevino,Consumer,Chesapeake,Virginia,South,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97,3,0.0,90.2871,39.8943,43.0,September,Monday,2014
4136,CA-2017-105914,Standard Class,PV-18985,Paul Van Hugh,Home Office,Los Angeles,California,West,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",112.12,5,0.2,42.045,14.015,37.5,October,Monday,2017
4137,CA-2017-105914,Standard Class,PV-18985,Paul Van Hugh,Home Office,Los Angeles,California,West,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1575.14,7,0.0,204.7682,195.7674,13.0,October,Monday,2017
4138,CA-2017-110926,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Alexandria,Virginia,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,25.06,7,0.0,12.53,1.7899999999999998,50.0,November,Sunday,2017
4139,CA-2016-117226,First Class,KD-16495,Keith Dawkins,Corporate,Deer Park,Texas,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,6.924,6,0.8,-10.386,2.885,-149.99999999999997,December,Friday,2016
4140,CA-2017-127313,First Class,RA-19285,Ralph Arnett,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,37.392,3,0.2,2.337,11.685,6.25,December,Friday,2017
4141,CA-2017-127313,First Class,RA-19285,Ralph Arnett,Consumer,Philadelphia,Pennsylvania,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,13.0548,17.5,December,Friday,2017
4142,CA-2016-136287,Standard Class,SS-20590,Sonia Sunley,Consumer,Wichita,Kansas,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0.0,8.694,3.4019999999999992,46.00000000000001,June,Monday,2016
4143,US-2014-107699,Standard Class,JH-15820,John Huston,Consumer,Midland,Michigan,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,57.42,9,0.0,26.4132,3.4452000000000003,46.0,May,Monday,2014
4144,CA-2017-112725,Standard Class,EH-14125,Eugene Hildebrand,Home Office,San Francisco,California,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,0.0,5.733,1.0010000000000001,44.99999999999999,January,Monday,2017
4145,CA-2017-112725,Standard Class,EH-14125,Eugene Hildebrand,Home Office,San Francisco,California,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,8.82,3,0.0,2.3814,2.1462,27.0,January,Monday,2017
4146,CA-2017-112725,Standard Class,EH-14125,Eugene Hildebrand,Home Office,San Francisco,California,West,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.784,1,0.2,-13.5882,134.37220000000002,-11.25,January,Monday,2017
4147,CA-2015-136196,Standard Class,TP-21415,Tom Prescott,Consumer,Freeport,New York,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3,0.0,64.518,86.024,20.0,November,Saturday,2015
4148,CA-2017-106068,Standard Class,RB-19330,Randy Bradley,Consumer,Austin,Texas,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.762,3,0.8,-15.1311,8.2977,-154.99999999999997,October,Monday,2017
4149,CA-2017-106068,Standard Class,RB-19330,Randy Bradley,Consumer,Austin,Texas,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,13.72,1,0.2,1.2005,12.5195,8.75,October,Monday,2017
4150,CA-2017-106068,Standard Class,RB-19330,Randy Bradley,Consumer,Austin,Texas,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,55.2,1,0.2,-2.07,57.27,-3.75,October,Monday,2017
4151,CA-2017-106068,Standard Class,RB-19330,Randy Bradley,Consumer,Austin,Texas,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",259.136,4,0.2,-58.3056,79.3604,-22.499999999999996,October,Monday,2017
4152,CA-2017-100160,Standard Class,CB-12025,Cassandra Brandow,Consumer,Philadelphia,Pennsylvania,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,29.24,5,0.2,9.8685,3.8742999999999994,33.75,September,Thursday,2017
4153,CA-2017-100160,Standard Class,CB-12025,Cassandra Brandow,Consumer,Philadelphia,Pennsylvania,East,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432,3.3695999999999997,35.0,September,Thursday,2017
4154,CA-2017-100160,Standard Class,CB-12025,Cassandra Brandow,Consumer,Philadelphia,Pennsylvania,East,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,4.896,3,0.2,1.6524,1.0812,33.75,September,Thursday,2017
4155,CA-2016-139689,Standard Class,MP-17965,Michael Paige,Corporate,Bristol,Tennessee,South,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.088,4,0.7,-27.9312,16.5048,-73.33333333333333,December,Thursday,2016
4156,CA-2016-139689,Standard Class,MP-17965,Michael Paige,Corporate,Bristol,Tennessee,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,3,0.7,-1.9656,1.5912,-70.0,December,Thursday,2016
4157,CA-2015-101091,Second Class,SW-20245,Scot Wooten,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.2,0.5998,23.6921,1.25,December,Saturday,2015
4158,CA-2015-101091,Second Class,SW-20245,Scot Wooten,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26.064,6,0.7,-19.9824,7.6743999999999994,-76.66666666666666,December,Saturday,2015
4159,CA-2014-126907,Standard Class,SM-20950,Suzanne McNair,Corporate,Chicago,Illinois,Central,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,3,0.2,5.1012,3.5315999999999996,32.5,November,Saturday,2014
4160,US-2016-164588,Standard Class,AP-10915,Arthur Prichep,Consumer,Columbus,Georgia,South,OFF-AR-10003056,Office Supplies,Art,Newell 341,12.84,3,0.0,3.7236,3.0388,28.999999999999996,April,Saturday,2016
4161,CA-2017-115546,Standard Class,AH-10465,Amy Hunt,Consumer,New York City,New York,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97,3,0.0,134.9925,134.9925,25.0,May,Sunday,2017
4162,CA-2017-115546,Standard Class,AH-10465,Amy Hunt,Consumer,New York City,New York,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.8708,8.3546,26.0,May,Sunday,2017
4163,CA-2015-163587,Standard Class,EP-13915,Emily Phan,Consumer,Dover,New Hampshire,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,4,0.0,7.5992,2.2302,46.0,March,Saturday,2015
4164,CA-2015-163587,Standard Class,EP-13915,Emily Phan,Consumer,Dover,New Hampshire,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,671.94,3,0.0,315.8118,118.70940000000002,47.0,March,Saturday,2015
4165,US-2017-106131,First Class,TP-21565,Tracy Poddar,Corporate,Aurora,Colorado,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,7,0.2,-14.7931,26.2653,-8.75,January,Saturday,2017
4166,US-2017-106131,First Class,TP-21565,Tracy Poddar,Corporate,Aurora,Colorado,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,168.624,9,0.2,14.7546,17.0966,8.75,January,Saturday,2017
4167,CA-2015-160213,Standard Class,AR-10825,Anthony Rawles,Corporate,Long Beach,New York,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0.0,9.3312,3.3696,48.00000000000001,March,Sunday,2015
4168,CA-2014-157924,First Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,4,0.0,8.2992,5.905200000000001,26.0,October,Saturday,2014
4169,CA-2014-157924,First Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,2,0.2,-65.0352,249.3016,-15.000000000000002,October,Saturday,2014
4170,CA-2015-100216,First Class,HJ-14875,Heather Jas,Home Office,Mesa,Arizona,West,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,31.104,6,0.2,10.8864,3.3695999999999997,35.0,April,Monday,2015
4171,CA-2015-100216,First Class,HJ-14875,Heather Jas,Home Office,Mesa,Arizona,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,54.816,3,0.2,17.8152,12.333599999999999,32.5,April,Monday,2015
4172,CA-2017-100601,Standard Class,JK-15370,Jay Kimmel,Consumer,Fresno,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,48.86,7,0.0,0.9772,6.8404,2.0,November,Thursday,2017
4173,CA-2016-152163,Premium First Class,JF-15355,Jay Fein,Consumer,Columbia,South Carolina,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",14.2,2,0.0,6.532,3.8339999999999996,46.0,July,Friday,2016
4174,CA-2016-152163,Premium First Class,JF-15355,Jay Fein,Consumer,Columbia,South Carolina,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,12.96,2,0.0,6.2208,3.3696000000000006,47.99999999999999,July,Friday,2016
4175,CA-2016-152163,Premium First Class,JF-15355,Jay Fein,Consumer,Columbia,South Carolina,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0.0,28.0032,15.168400000000002,48.0,July,Friday,2016
4176,CA-2015-154340,First Class,EK-13795,Eileen Kiefer,Home Office,Santa Ana,California,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,15.764,20.268,28.000000000000004,November,Sunday,2015
4177,CA-2014-128846,Standard Class,RS-19765,Roland Schwarz,Corporate,Columbia,South Carolina,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95,5,0.0,163.787,93.2326,26.0,April,Monday,2014
4178,CA-2014-128846,Standard Class,RS-19765,Roland Schwarz,Corporate,Columbia,South Carolina,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,122.97,3,0.0,60.2553,20.9049,49.0,April,Monday,2014
4179,CA-2016-148593,Second Class,BD-11320,Bill Donatelli,Consumer,Los Angeles,California,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,0.0,21.7845,4.9131,47.0,June,Thursday,2016
4180,US-2017-119039,Standard Class,BF-11170,Ben Ferrer,Home Office,San Francisco,California,West,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,14.976,9,0.2,5.4288,1.0608,36.25,March,Monday,2017
4181,CA-2017-128426,Standard Class,JK-15730,Joe Kamberova,Consumer,Houston,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.8,-6.36,2.12,-150.0,October,Saturday,2017
4182,US-2017-136868,Standard Class,CR-12820,Cyra Reiten,Home Office,New York City,New York,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,4,0.0,115.1856,51.193599999999996,36.0,October,Friday,2017
4183,US-2017-136868,Standard Class,CR-12820,Cyra Reiten,Home Office,New York City,New York,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0.0,7.668,3.124,45.0,October,Friday,2017
4184,US-2017-136868,Standard Class,CR-12820,Cyra Reiten,Home Office,New York City,New York,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,10.3473,111.5209,3.0,October,Friday,2017
4185,CA-2016-143749,First Class,AG-10300,Aleksandra Gannaway,Corporate,Franklin,Massachusetts,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,0.0,20.485,61.455,25.0,December,Monday,2016
4186,CA-2016-111493,First Class,CM-12160,Charles McCrossin,Consumer,Baltimore,Maryland,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.816,14.723999999999998,10.0,October,Friday,2016
4187,CA-2017-112536,Standard Class,SG-20890,Susan Gilcrest,Corporate,Mcallen,Texas,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,7,0.8,-10.6547,2.5041,-155.0,May,Thursday,2017
4188,CA-2017-112536,Standard Class,SG-20890,Susan Gilcrest,Corporate,Mcallen,Texas,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,1,0.8,-3.2934,5.2894000000000005,-165.0,May,Thursday,2017
4189,CA-2017-112536,Standard Class,SG-20890,Susan Gilcrest,Corporate,Mcallen,Texas,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696,4.129200000000001,7.499999999999998,May,Thursday,2017
4190,CA-2016-157714,Second Class,CS-12175,Charles Sheldon,Corporate,Iowa City,Iowa,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0.0,4.4955,5.4945,44.99999999999999,September,Monday,2016
4191,CA-2017-166709,Standard Class,HL-15040,Hunter Lopez,Consumer,Newark,Delaware,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0.0,5039.9856,1819.9947999999997,48.00000000000001,November,Friday,2017
4192,CA-2015-129392,Premium First Class,DM-13015,Darrin Martin,Consumer,Houston,Texas,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,5,0.2,6.6,2.9040000000000004,31.249999999999993,July,Wednesday,2015
